673,11
674,12
675,13
676,11
677,12
678,12
679,12
680,12
681,13
682,12
683,11
684,12
685,12
686,16
687,16
688,17
689,15
690,17
691,16
692,16
693,18
694,17
695,18
696,18
697,15
698,20
699,16
700,18
701,16
702,15
703,16
704,16
705,14
706,17
707,16
708,21
709,16
710,17
711,17
712,15
713,18
714,15
715,14
716,16
717,17
718,16
719,16
720,16
721,15
722,16
723,18
724,16
725,15
726,18
727,17
728,16
729,20
730,16
731,17
732,15
733,16
734,18
735,21
736,15
737,18
738,14
739,16
740,17
741,16
742,16
743,16
744,18
745,16
746,16
747,16
748,17
749,16
750,16
751,18
752,16
753,21
754,16
755,0
756,18
757,16
758,0
759,16
760,18
761,14
762,16
763,16
764,16
765,16
766,16
767,16
768,16
769,21
770,16
771,15
772,14
773,17
774,21
775,16
776,19
777,16
778,18
779,16
780,16
781,14
782,16
783,0
784,17
785,18
786,16
787,0
788,15
789,15
790,16
791,16
792,16
793,0
794,18
795,18
796,16
797,0
798,17
799,16
800,18
801,16
802,15
803,16
804,20
805,17
806,15
807,16
808,0
809,0
810,17
811,21
812,18
813,16
814,14
815,18
816,16
817,17
818,15
819,21
820,17
821,16
822,16
823,16
824,18
825,20
826,18
827,14
828,18
829,16
830,18
831,17
832,16
833,16
834,14
835,16
836,16
837,18
838,16
839,15
840,18
841,17
842,14
843,16
844,18
845,16
846,18
847,17
848,18
849,16
850,16
851,18
852,17
853,17
854,17
855,17
856,20
857,49
858,22
859,19
860,20
861,20
862,49
863,20
864,20
865,49
866,22
867,19
868,49
869,21
870,22
871,22
872,19
873,19
874,19
875,20
876,20
877,19
878,20
879,22
880,16
881,22
882,20
883,20
884,20
885,19
886,20
887,19
888,20
889,0
890,21
891,20
892,20
893,20
894,22
895,22
896,29
897,27
898,29
899,27
900,26
901,30
902,29
903,30
904,27
905,27
906,27
907,0
908,0
909,27
910,25
911,27
912,25
913,28
914,29
915,25
916,27
917,28
918,27
919,26
920,27
921,27
922,27
923,27
924,28
925,27
926,27
927,27
928,23
929,27
930,25
931,25
932,27
933,26
934,26
935,29
936,25
937,27
938,28
939,27
940,27
941,26
942,26
943,28
944,28
945,26
946,27
947,28
948,0
949,28
950,23
951,23
952,27
953,27
954,29
955,27
956,24
957,29
958,30
959,27
960,27
961,27
962,25
963,30
964,28
965,28
966,27
967,27
968,27
969,26
970,23
971,27
972,27
973,0
974,28
975,29
976,25
977,28
978,27
979,24
980,27
981,29
982,27
983,27
984,27
985,28
986,28
987,0
988,29
989,29
990,39
991,27
992,30
993,27
994,29
995,27
996,27
997,27
998,27
999,27
1000,28
1001,25
1002,27
1003,27
1004,27
1005,28
1006,27
1007,29
1008,23
1009,29
1010,28
1011,28
1012,25
1013,28
1014,26
1015,29
1016,24
1017,0
1018,29
1019,29
1020,29
1021,29
1022,27
1023,23
1024,27
1025,25
1026,27
1027,27
1028,27
1029,27
1030,27
1031,23
1032,26
1033,27
1034,27
1035,28
1036,29
1037,28
1038,27
1039,0
1040,27
1041,28
1042,28
1043,27
1044,29
1045,27
1046,29
1047,27
1048,27
1049,27
1050,27
1051,28
1052,28
1053,28
1054,27
1055,27
1056,27
1057,28
1058,27
1059,27
1060,28
1061,23
1062,28
1063,27
1064,25
1065,28
1066,28
1067,29
1068,27
1069,27
1070,28
1071,0
1072,28
1073,23
1074,27
1075,25
1076,27
1077,27
1078,27
1079,27
1080,0
1081,26
1082,29
1083,27
1084,27
1085,27
1086,27
1087,27
1088,27
1089,28
1090,28
1091,27
1092,27
1093,28
1094,27
1095,25
1096,27
1097,30
1098,23
1099,26
1100,29
1101,27
1102,29
1103,26
1104,29
1105,27
1106,27
1107,0
1108,26
1109,28
1110,27
1111,27
1112,27
1113,25
1114,27
1115,29
1116,27
1117,27
1118,30
1119,27
1120,29
1121,28
1122,25
1123,27
1124,27
1125,27
1126,28
1127,28
1128,27
1129,29
1130,27
1131,28
1132,27
1133,27
1134,28
1135,28
1136,23
1137,30
1138,28
1139,28
1140,27
1141,28
1142,25
1143,27
1144,23
1145,27
1146,27
1147,27
1148,29
1149,0
1150,27
1151,27
1152,28
1153,27
1154,27
1155,25
1156,0
1157,27
1158,29
1159,28
1160,0
1161,27
1162,25
1163,27
1164,27
1165,23
1166,27
1167,28
1168,28
1169,28
1170,29
1171,27
1172,0
1173,27
1174,23
1175,27
1176,29
1177,0
1178,27
1179,25
1180,25
1181,27
1182,27
1183,28
1184,27
1185,27
1186,30
1187,26
1188,28
1189,28
1190,29
1191,0
1192,29
1193,27
1194,29
1195,27
1196,27
1197,27
1198,27
1199,27
1200,0
1201,0
1202,0
1203,0
1204,29
1205,0
1206,27
1207,27
1208,27
1209,27
1210,0
1211,27
1212,25
1213,28
1214,27
1215,26
1216,30
1217,30
1218,24
1219,27
1220,27
1221,29
1222,27
1223,25
1224,27
1225,28
1226,27
1227,29
1228,28
1229,29
1230,27
1231,27
1232,30
1233,29
1234,25
1235,29
1236,28
1237,27
1238,27
1239,27
1240,0
1241,27
1242,27
1243,29
1244,28
1245,26
1246,27
1247,29
1248,27
1249,28
1250,27
1251,23
1252,27
1253,0
1254,27
1255,0
1256,0
1257,29
1258,29
1259,28
1260,28
1261,26
1262,27
1263,27
1264,27
1265,27
1266,27
1267,27
1268,0
1269,27
1270,27
1271,27
1272,0
1273,27
1274,23
1275,28
1276,27
1277,29
1278,27
1279,29
1280,27
1281,26
1282,29
1283,27
1284,29
1285,27
1286,29
1287,0
1288,27
1289,27
1290,27
1291,0
1292,29
1293,0
1294,25
1295,27
1296,28
1297,27
1298,29
1299,28
1300,25
1301,27
1302,27
1303,29
1304,28
1305,27
1306,28
1307,0
1308,28
1309,26
1310,28
1311,28
1312,27
1313,27
1314,30
1315,29
1316,29
1317,27
1318,25
1319,30
1320,25
1321,27
1322,29
1323,27
1324,25
1325,23
1326,0
1327,27
1328,23
1329,27
1330,27
1331,27
1332,27
1333,30
1334,27
1335,27
1336,27
1337,23
1338,28
1339,28
1340,27
1341,27
1342,27
1343,0
1344,27
1345,29
1346,27
1347,29
1348,28
1349,27
1350,29
1351,27
1352,27
1353,0
1354,28
1355,28
1356,25
1357,0
1358,25
1359,27
1360,23
1361,27
1362,28
1363,30
1364,30
1365,27
1366,28
1367,27
1368,27
1369,27
1370,27
1371,0
1372,25
1373,27
1374,25
1375,27
1376,27
1377,28
1378,30
1379,29
1380,0
1381,29
1382,29
1383,27
1384,27
1385,28
1386,27
1387,27
1388,0
1389,39
1390,27
1391,27
1392,29
1393,29
1394,0
1395,27
1396,26
1397,25
1398,27
1399,27
1400,25
1401,0
1402,27
1403,24
1404,29
1405,39
1406,26
1407,25
1408,25
1409,27
1410,23
1411,27
1412,29
1413,29
1414,29
1415,28
1416,27
1417,29
1418,27
1419,39
1420,0
1421,23
1422,25
1423,29
1424,28
1425,27
1426,29
1427,0
1428,28
1429,29
1430,27
1431,27
1432,29
1433,23
1434,27
1435,27
1436,0
1437,27
1438,29
1439,27
1440,0
1441,27
1442,27
1443,25
1444,28
1445,23
1446,25
1447,27
1448,29
1449,27
1450,27
1451,26
1452,30
1453,25
1454,26
1455,25
1456,27
1457,27
1458,27
1459,29
1460,27
1461,0
1462,29
1463,25
1464,0
1465,28
1466,27
1467,27
1468,30
1469,28
1470,27
1471,27
1472,28
1473,25
1474,28
1475,29
1476,27
1477,27
1478,25
1479,29
1480,27
1481,27
1482,28
1483,27
1484,27
1485,0
1486,27
1487,0
1488,27
1489,26
1490,25
1491,27
1492,29
1493,30
1494,23
1495,26
1496,28
1497,25
1498,27
1499,24
1500,28
1501,27
1502,0
1503,27
1504,0
1505,27
1506,25
1507,0
1508,26
1509,25
1510,27
1511,23
1512,25
1513,27
1514,25
1515,26
1516,0
1517,27
1518,27
1519,27
1520,0
1521,27
1522,27
1523,0
1524,27
1525,28
1526,25
1527,27
1528,23
1529,28
1530,27
1531,29
1532,27
1533,30
1534,27
1535,27
1536,28
1537,27
1538,27
1539,27
1540,27
1541,27
1542,0
1543,27
1544,27
1545,25
1546,24
1547,27
1548,0
1549,27
1550,29
1551,27
1552,27
1553,23
1554,0
1555,23
1556,27
1557,27
1558,27
1559,27
1560,27
1561,0
1562,28
1563,27
1564,27
1565,25
1566,25
1567,27
1568,30
1569,28
1570,27
1571,27
1572,27
1573,29
1574,0
1575,29
1576,29
1577,27
1578,29
1579,23
1580,27
1581,27
1582,26
1583,29
1584,27
1585,27
1586,29
1587,29
1588,0
1589,0
1590,27
1591,29
1592,29
1593,23
1594,27
1595,29
1596,0
1597,0
1598,27
1599,25
1600,27
1601,30
1602,25
1603,0
1604,0
1605,27
1606,25
1607,28
1608,0
1609,0
1610,27
1611,29
1612,27
1613,27
1614,27
1615,23
1616,25
1617,27
1618,0
1619,27
1620,27
1621,29
1622,0
1623,27
1624,0
1625,25
1626,27
1627,27
1628,29
1629,30
1630,28
1631,25
1632,27
1633,27
1634,28
1635,29
1636,29
1637,27
1638,26
1639,27
1640,28
1641,27
1642,27
1643,27
1644,27
1645,25
1646,28
1647,29
1648,30
1649,0
1650,27
1651,27
1652,27
1653,27
1654,25
1655,29
1656,39
1657,25
1658,27
1659,27
1660,27
1661,27
1662,27
1663,27
1664,28
1665,27
1666,23
1667,28
1668,27
1669,27
1670,27
1671,25
1672,28
1673,25
1674,27
1675,0
1676,28
1677,0
1678,27
1679,25
1680,29
1681,28
1682,29
1683,27
1684,42
1685,27
1686,28
1687,23
1688,27
1689,27
1690,28
1691,29
1692,25
1693,28
1694,23
1695,25
1696,25
1697,27
1698,26
1699,28
1700,27
1701,27
1702,27
1703,28
1704,26
1705,23
1706,26
1707,27
1708,23
1709,0
1710,27
1711,27
1712,0
1713,28
1714,27
1715,29
1716,29
1717,27
1718,27
1719,0
1720,25
1721,27
1722,27
1723,27
1724,27
1725,27
1726,27
1727,25
1728,29
1729,26
1730,27
1731,25
1732,26
1733,30
1734,27
1735,27
1736,27
1737,27
1738,29
1739,28
1740,0
1741,0
1742,26
1743,25
1744,25
1745,29
1746,27
1747,30
1748,28
1749,27
1750,27
1751,29
1752,27
1753,27
1754,27
1755,29
1756,28
1757,27
1758,0
1759,28
1760,28
1761,25
1762,25
1763,25
1764,29
1765,27
1766,25
1767,25
1768,27
1769,27
1770,27
1771,27
1772,27
1773,25
1774,27
1775,27
1776,25
1777,28
1778,27
1779,27
1780,27
1781,29
1782,27
1783,27
1784,30
1785,27
1786,26
1787,30
1788,27
1789,0
1790,25
1791,27
1792,27
1793,0
1794,0
1795,27
1796,27
1797,27
1798,30
1799,27
1800,27
1801,25
1802,30
1803,0
1804,0
1805,27
1806,27
1807,29
1808,25
1809,27
1810,0
1811,27
1812,29
1813,28
1814,25
1815,28
1816,0
1817,27
1818,30
1819,27
1820,29
1821,27
1822,27
1823,0
1824,26
1825,23
1826,0
1827,27
1828,0
1829,25
1830,29
1831,25
1832,0
1833,0
1834,27
1835,27
1836,27
1837,30
1838,27
1839,0
1840,28
1841,29
1842,0
1843,39
1844,25
1845,27
1846,0
1847,0
1848,0
1849,27
1850,26
1851,27
1852,27
1853,0
1854,27
1855,28
1856,27
1857,29
1858,27
1859,29
1860,27
1861,27
1862,29
1863,27
1864,0
1865,0
1866,0
1867,28
1868,27
1869,28
1870,25
1871,26
1872,29
1873,29
1874,27
1875,29
1876,28
1877,0
1878,0
1879,0
1880,30
1881,28
1882,25
1883,0
1884,29
1885,29
1886,28
1887,29
1888,0
1889,24
1890,27
1891,0
1892,30
1893,25
1894,27
1895,30
1896,28
1897,30
1898,0
1899,29
1900,27
1901,25
1902,27
1903,29
1904,28
1905,27
1906,28
1907,26
1908,23
1909,27
1910,25
1911,27
1912,33
1913,34
1914,31
1915,32
1916,33
1917,33
1918,33
1919,31
1920,34
1921,31
1922,32
1923,34
1924,33
1925,33
1926,34
1927,31
1928,31
1929,33
1930,32
1931,31
1932,0
1933,32
1934,32
1935,34
1936,32
1937,32
1938,33
1939,33
1940,34
1941,34
1942,33
1943,33
1944,34
1945,0
1946,33
1947,33
1948,33
1949,34
1950,31
1951,31
1952,33
1953,33
1954,34
1955,0
1956,32
1957,31
1958,31
1959,34
1960,32
1961,32
1962,33
1963,33
1964,33
1965,32
1966,33
1967,11
1968,34
1969,34
1970,34
1971,33
1972,31
1973,31
1974,33
1975,34
1976,31
1977,33
1978,34
1979,33
1980,31
1981,34
1982,33
1983,33
1984,33
1985,33
1986,33
1987,34
1988,33
1989,33
1990,32
1991,31
1992,33
1993,33
1994,34
1995,31
1996,33
1997,33
1998,31
1999,31
2000,31
2001,31
2002,34
2003,33
2004,31
2005,33
2006,31
2007,33
2008,32
2009,31
2010,34
2011,31
2012,31
2013,31
2014,31
2015,32
2016,31
2017,33
2018,31
2019,33
2020,33
2021,33
2022,31
2023,32
2024,31
2025,31
2026,34
2027,31
2028,34
2029,34
2030,33
2031,34
2032,34
2033,33
2034,32
2035,32
2036,33
2037,33
2038,34
2039,34
2040,33
2041,32
2042,0
2043,33
2044,33
2045,33
2046,33
2047,32
2048,33
2049,32
2050,31
2051,32
2052,34
2053,34
2054,33
2055,33
2056,33
2057,34
2058,33
2059,33
2060,34
2061,31
2062,33
2063,33
2064,33
2065,33
2066,34
2067,33
2068,34
2069,33
2070,32
2071,34
2072,33
2073,33
2074,33
2075,34
2076,33
2077,33
2078,33
2079,33
2080,34
2081,33
2082,32
2083,33
2084,33
2085,33
2086,33
2087,34
2088,33
2089,32
2090,33
2091,32
2092,33
2093,33
2094,32
2095,33
2096,33
2097,31
2098,33
2099,34
2100,32
2101,33
2102,34
2103,33
2104,33
2105,32
2106,32
2107,0
2108,33
2109,33
2110,33
2111,34
2112,33
2113,32
2114,32
2115,33
2116,31
2117,32
2118,33
2119,32
2120,32
2121,33
2122,33
2123,33
2124,33
2125,34
2126,32
2127,34
2128,32
2129,32
2130,32
2131,33
2132,33
2133,34
2134,33
2135,34
2136,33
2137,34
2138,34
2139,33
2140,33
2141,34
2142,33
2143,33
2144,34
2145,34
2146,34
2147,33
2148,34
2149,34
2150,33
2151,0
2152,32
2153,34
2154,33
2155,34
2156,32
2157,31
2158,32
2159,31
2160,32
2161,0
2162,32
2163,34
2164,33
2165,33
2166,32
2167,32
2168,32
2169,34
2170,33
2171,31
2172,33
2173,34
2174,34
2175,34
2176,34
2177,33
2178,32
2179,33
2180,34
2181,34
2182,34
2183,33
2184,33
2185,34
2186,34
2187,0
2188,33
2189,33
2190,33
2191,34
2192,31
2193,34
2194,34
2195,33
2196,34
2197,32
2198,34
2199,33
2200,33
2201,33
2202,34
2203,34
2204,32
2205,34
2206,33
2207,33
2208,33
2209,34
2210,34
2211,33
2212,33
2213,33
2214,33
2215,34
2216,33
2217,34
2218,33
2219,33
2220,33
2221,33
2222,33
2223,34
2224,34
2225,31
2226,34
2227,0
2228,32
2229,33
2230,34
2231,32
2232,32
2233,33
2234,33
2235,33
2236,32
2237,33
2238,32
2239,34
2240,33
2241,34
2242,34
2243,33
2244,33
2245,32
2246,34
2247,0
2248,34
2249,34
2250,34
2251,32
2252,33
2253,33
2254,34
2255,33
2256,33
2257,33
2258,33
2259,33
2260,32
2261,33
2262,33
2263,0
2264,34
2265,33
2266,33
2267,34
2268,34
2269,33
2270,34
2271,33
2272,34
2273,34
2274,33
2275,33
2276,33
2277,34
2278,33
2279,34
2280,0
2281,32
2282,33
2283,34
2284,31
2285,34
2286,34
2287,33
2288,33
2289,34
2290,33
2291,33
2292,33
2293,34
2294,33
2295,34
2296,33
2297,31
2298,34
2299,33
2300,33
2301,0
2302,34
2303,33
2304,33
2305,34
2306,33
2307,33
2308,33
2309,33
2310,34
2311,33
2312,34
2313,32
2314,34
2315,34
2316,32
2317,32
2318,33
2319,34
2320,33
2321,32
2322,32
2323,33
2324,33
2325,34
2326,33
2327,0
2328,33
2329,33
2330,33
2331,33
2332,34
2333,33
2334,33
2335,32
2336,34
2337,31
2338,34
2339,33
2340,33
2341,32
2342,32
2343,0
2344,33
2345,33
2346,31
2347,0
2348,33
2349,33
2350,33
2351,33
2352,33
2353,33
2354,33
2355,34
2356,33
2357,32
2358,34
2359,33
2360,32
2361,32
2362,34
2363,33
2364,31
2365,31
2366,34
2367,34
2368,33
2369,33
2370,33
2371,0
2372,34
2373,32
2374,33
2375,34
2376,33
2377,33
2378,31
2379,34
2380,32
2381,33
2382,33
2383,33
2384,34
2385,34
2386,33
2387,33
2388,32
2389,34
2390,33
2391,33
2392,33
2393,33
2394,33
2395,34
2396,33
2397,32
2398,33
2399,33
2400,34
2401,33
2402,32
2403,34
2404,33
2405,32
2406,33
2407,33
2408,0
2409,33
2410,33
2411,34
2412,32
2413,34
2414,33
2415,33
2416,34
2417,31
2418,33
2419,34
2420,34
2421,32
2422,34
2423,0
2424,32
2425,34
2426,0
2427,33
2428,33
2429,33
2430,0
2431,0
2432,33
2433,33
2434,0
2435,31
2436,0
2437,32
2438,33
2439,34
2440,32
2441,34
2442,33
2443,33
2444,33
2445,0
2446,33
2447,31
2448,32
2449,33
2450,32
2451,33
2452,34
2453,33
2454,33
2455,32
2456,33
2457,33
2458,0
2459,31
2460,33
2461,0
2462,33
2463,33
2464,33
2465,34
2466,33
2467,33
2468,34
2469,33
2470,33
2471,34
2472,34
2473,34
2474,32
2475,0
2476,33
2477,0
2478,33
2479,33
2480,34
2481,32
2482,33
2483,33
2484,33
2485,33
2486,33
2487,32
2488,32
2489,0
2490,33
2491,34
2492,0
2493,34
2494,31
2495,33
2496,34
2497,0
2498,34
2499,33
2500,33
2501,33
2502,34
2503,34
2504,33
2505,33
2506,33
2507,33
2508,34
2509,33
2510,0
2511,33
2512,0
2513,0
2514,34
2515,33
2516,34
2517,34
2518,0
2519,34
2520,0
2521,0
2522,0
2523,32
2524,33
2525,34
2526,33
2527,33
2528,0
2529,34
2530,0
2531,34
2532,33
2533,0
2534,0
2535,32
2536,33
2537,0
2538,31
2539,33
2540,32
2541,33
2542,33
2543,34
2544,33
2545,33
2546,33
2547,34
2548,34
2549,0
2550,33
2551,33
2552,33
2553,0
2554,33
2555,34
2556,33
2557,34
2558,34
2559,0
2560,0
2561,33
2562,32
2563,33
2564,33
2565,33
2566,33
2567,0
2568,33
2569,33
2570,32
2571,34
2572,34
2573,33
2574,33
2575,33
2576,33
2577,32
2578,33
2579,33
2580,32
2581,33
2582,34
2583,31
2584,33
2585,0
2586,0
2587,32
2588,34
2589,0
2590,33
2591,33
2592,33
2593,0
2594,0
2595,33
2596,33
2597,32
2598,0
2599,34
2600,33
2601,33
2602,0
2603,33
2604,33
2605,34
2606,33
2607,0
2608,0
2609,0
2610,34
2611,33
2612,32
2613,33
2614,32
2615,33
2616,34
2617,34
2618,32
2619,33
2620,31
2621,0
2622,33
2623,0
2624,33
2625,33
2626,31
2627,0
2628,32
2629,34
2630,33
2631,33
2632,32
2633,0
2634,32
2635,0
2636,0
2637,34
2638,0
2639,0
2640,31
2641,34
2642,34
2643,34
2644,32
2645,31
2646,33
2647,31
2648,31
2649,34
2650,33
2651,33
2652,33
2653,34
2654,0
2655,0
2656,34
2657,31
2658,0
2659,32
2660,31
2661,39
2662,39
2663,42
2664,42
2665,42
2666,42
2667,39
2668,39
2669,42
2670,37
2671,42
2672,39
2673,42
2674,39
2675,42
2676,42
2677,39
2678,39
2679,42
2680,42
2681,42
2682,40
2683,42
2684,40
2685,39
2686,39
2687,38
2688,39
2689,42
2690,39
2691,42
2692,40
2693,39
2694,42
2695,42
2696,39
2697,39
2698,42
2699,37
2700,39
2701,39
2702,39
2703,37
2704,27
2705,42
2706,42
2707,39
2708,39
2709,39
2710,42
2711,39
2712,39
2713,40
2714,39
2715,39
2716,39
2717,0
2718,39
2719,39
2720,39
2721,42
2722,39
2723,39
2724,40
2725,39
2726,42
2727,39
2728,40
2729,42
2730,39
2731,42
2732,42
2733,39
2734,39
2735,39
2736,41
2737,40
2738,42
2739,39
2740,27
2741,42
2742,38
2743,42
2744,39
2745,42
2746,42
2747,0
2748,38
2749,42
2750,0
2751,39
2752,39
2753,39
2754,42
2755,42
2756,42
2757,42
2758,39
2759,42
2760,39
2761,42
2762,39
2763,42
2764,39
2765,39
2766,42
2767,37
2768,42
2769,42
2770,39
2771,41
2772,39
2773,42
2774,42
2775,39
2776,36
2777,42
2778,39
2779,39
2780,39
2781,39
2782,42
2783,42
2784,39
2785,39
2786,42
2787,39
2788,36
2789,42
2790,39
2791,39
2792,42
2793,39
2794,42
2795,39
2796,40
2797,39
2798,42
2799,36
2800,42
2801,39
2802,39
2803,39
2804,39
2805,42
2806,42
2807,42
2808,39
2809,42
2810,42
2811,39
2812,39
2813,39
2814,35
2815,42
2816,39
2817,42
2818,39
2819,39
2820,39
2821,42
2822,39
2823,39
2824,42
2825,42
2826,39
2827,42
2828,38
2829,40
2830,40
2831,0
2832,39
2833,39
2834,37
2835,42
2836,41
2837,42
2838,35
2839,42
2840,39
2841,39
2842,42
2843,39
2844,39
2845,40
2846,38
2847,39
2848,39
2849,39
2850,42
2851,42
2852,42
2853,39
2854,42
2855,39
2856,39
2857,36
2858,41
2859,39
2860,40
2861,36
2862,42
2863,39
2864,42
2865,39
2866,42
2867,42
2868,39
2869,39
2870,40
2871,39
2872,42
2873,42
2874,42
2875,39
2876,39
2877,0
2878,39
2879,37
2880,42
2881,39
2882,39
2883,39
2884,42
2885,35
2886,39
2887,42
2888,42
2889,37
2890,42
2891,42
2892,39
2893,39
2894,39
2895,39
2896,42
2897,42
2898,41
2899,42
2900,40
2901,39
2902,42
2903,39
2904,39
2905,42
2906,42
2907,42
2908,42
2909,42
2910,42
2911,0
2912,42
2913,42
2914,39
2915,42
2916,42
2917,42
2918,39
2919,42
2920,42
2921,42
2922,42
2923,39
2924,42
2925,42
2926,0
2927,42
2928,42
2929,42
2930,42
2931,42
2932,39
2933,42
2934,40
2935,42
2936,39
2937,39
2938,39
2939,39
2940,42
2941,39
2942,42
2943,42
2944,42
2945,42
2946,42
2947,42
2948,42
2949,39
2950,39
2951,40
2952,42
2953,42
2954,39
2955,39
2956,42
2957,39
2958,39
2959,37
2960,42
2961,42
2962,42
2963,42
2964,39
2965,39
2966,42
2967,42
2968,39
2969,42
2970,39
2971,39
2972,37
2973,39
2974,42
2975,39
2976,39
2977,42
2978,42
2979,39
2980,39
2981,42
2982,37
2983,42
2984,39
2985,42
2986,42
2987,42
2988,42
2989,42
2990,40
2991,40
2992,39
2993,42
2994,42
2995,39
2996,39
2997,42
2998,39
2999,39
